Report generated on: 04-02-2024 16:48:16
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"INTL.7-2-UKR-TST.A","        Coal (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","133165.59773564577","119814.39471576468","95324.93673924633","90732.20760052784","67850.53670975279","67857.29612347661","69215.70119559589","72375.46998000109","73502.03079999915","71135.37123000053","70567.68158000013","78941.93064999826","73402.82290000051","70379.18657000015","75640.51220000035","78058.98033999965","77559.63390999977","67656.48086999975","72857.17945000023","80390.36598999986","80805.93685999906","78618.9538200005","66772.42824999997","54930.31191999938","54963.38122000081","47154.50694900034","52483.51441300056","48765.09209000041","42728.07091299992","45062.23650055776","8713.456571850116"
"INTL.11-2-UKR-TST.A","            Anthracite (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","26789.599595986","26307.525622297","19823.3995091","18501.060970693","13413.207150695","13763.866472262","14412.68654308","15072.670665985","15573.024039092","14933.421118616","14694.913083416","15752.224901548","13195.775923721","12746.181393079","13318.968407725","13898.414722983","13400.411573767","12774.474224818","9647.7883600911","10178.041684668","12112.340952346","11333.741191846","5482.387681267","2214.0242089532","3221.1923516936","3652.8908499949","4265.2775181322","4344.232117631","3125.0591665193","3789.9041877415","758.38928"
"INTL.130-2-UKR-TST.A","            Metallurgical coal (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","41256.768163666","35806.566706218","29397.983509082","26540.259465071","20324.018001418","20871.917047719","21225.846687452","23882.756739594","24688.289516191","24334.646776176","23716.116358304","27431.26050338","25212.377302952","24224.263111802","25860.73591906","28869.044441747","28939.165081518","24380.262558902","26309.749282147","28204.274684181","29607.766525977","29590.454084037","22110.121035574","20165.726751286","17917.891112126","19511.671517885","20597.42987743","19983.257040499","17295.319931839","18539.161255703","5188.57317"
"INTL.12-2-UKR-TST.A","            Bituminous (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","64899.991343723","57367.273345079","45904.241881419","45430.61073208","33940.162256068","33056.306339914","33387.87310888","33239.823830311","33065.224939149","31756.270291668","32021.690086242","35588.970046135","34887.188915799","33297.982853529","36325.970329304","35149.88285712","35126.760299385","30464.252698747","36861.267983929","41960.041028787","39084.114791135","37693.206799182","39178.500323364","32367.259595746","33547.006707247","23643.338068252","27273.367551958","23748.92758223","22216.14419532","22639.280075405","2737.03573"
"INTL.119-2-UKR-TST.A","            Subbituminous (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","218.13001331056","331.98098917132","198.52895965635","258.1532001999","171.56970590125","164.10626643097","188.22282574805","179.65770851958","174.71101050311","110.35550820383","134.38574654751","168.20633393347","106.4654847576","109.87773909131","133.57775271808","140.344610724","91.904654276885","37.15768451036","37.265974759498","46.379917131755","0","0","0","181.77090358246","276.29011948722","345.24888582624","346.70177758216","688.66517752373","91.49691195931","93.715769533758","29.458391850116"
"INTL.14-2-UKR-TST.A","            Lignite (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","1.1086189602145","1.0480529993539","0.78287998897596","2.1232324839412","1.5795956705489","1.099997150635","1.0720304358339","0.56103559150929","0.78129506403897","0.67753533669663","0.57630549062406","1.2688650017973","1.0152727709149","0.88147249883384","1.2597911932634","1.2937074256449","1.3923010528854","0.3337030223865","1.1078490736372","1.6286752321107","1.7145905410564","1.55174493551","1.41920979497","1.53046043172","1.00092944699","1.3576270422","0.7376878982","0.01017211668","0.05070736231","0.1752121745","0"
"INTL.21-2-UKR-TST.A","        Metallurgical coke (Mst)","--","--","--","--","--","--","--","--","--","--","--","--","30313.525","22376.893","18408.597151329","17123.689551872","16126.19926996","16337.90066344","16420.565659342","16709.839211178","17222.49144","20192.11458","20596.66235","21467.48725","21738.65551","20866.7283","21819.12414","24255.22924","21757.39478","18478.02253","19180.194","19570.41174","18595.9697","17913.63981","15802.71616","14786.38634","15694.68978","12531.06008","12812.259361","12351.38355","10857.907718681","10938.663054","3360.2907356898"
"","United Arab Emirates","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-2-ARE-TST.A","        Coal (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33.0693","168.65343","198.4158","224.87123999999997","260.1451600000025","322.315759194047","432.782262280609","728.610355508418","943.128620000003","1069.240700000005","1720.910740000011","2285.08862999996","2922.22380999998","2943.3340661367","2239.34081501363","2725.12935876955","1724.71077437996","1948.51289805136","2122.02609537615","2821.49326935538","2681.90542156742","3416.5693642817046"
"INTL.11-2-ARE-TST.A","            Anthracite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.018629039","0.4990928987","0.5325480072","0.54189118676","0.35031191338","1.0439206393","1.2722090403","0.3538966255","9.85096417305","17.39350271109","45.87466771888","52.56764932606","32.74157552083","40.26577099641","44.99540022659","43.71710312816","35.63466748215","47.34681044005","39.6349339375","15.51721897231","12.86129231442","59.52474"
"INTL.130-2-ARE-TST.A","            Metallurgical coal (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.070922201","166.76069428447","197.6572784428","224.27545026348","222.50804303737","289.60923399269","382.77823335955","656.64923652834","865.29116646143","971.87977315852","1538.1155566424","1988.2708552964","2536.6648485749","2519.6653076355","1835.0760822335","2203.1186514095","1368.5655561379","1450.1555752236","1637.5122816904","2544.2346716483","2373.3061399469","2809.78819"
"INTL.12-2-ARE-TST.A","            Bituminous (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.570292815118","10.416165939413","18.722570160865","20.153371800661","78.8182824571","180.25055811741","191.36077514526","225.24993198664","345.62027876958","164.08321437991","251.39319448771","253.13884437554","198.23926946274","183.81269915294","546.74576"
"INTL.119-2-ARE-TST.A","            Subbituminous (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.29631656","0.00032297683","0.01653465","0.033634235704397","37.26336201962","29.801905282057","47.005602420759","64.20929955946","56.5433882816","60.60169687","116.12814024262","164.68685773","172.30562","191.6094641928","133.25992","132.06044","156.31931","199.2094632","191.18447113271","63.2858327431","111.7400954593","0.25493836170451"
"INTL.14-2-ARE-TST.A","            Lignite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6834322","1.39331984","0.2094389","0.020264314055567","0.02344302963246","1.86069928","1.72621746","1.82762998","1.02693514451","0.64315709953","0.63900359545","0.7449851904","0.26120778684","0.43274816673","0.7594805669","0.61288546231","0.10802638","0.4078547","0.55556424","0.21627652893","0.18519469386","0.25573592"
"INTL.21-2-ARE-TST.A","        Metallurgical coke (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.76831999079","0.56744493718","2.22546688672","2.953860107","5.8419563994","4.3775596106","4.66762477093","4.84368792875","5.35146703025","7.19700954775","7.60715043869","8.8138943904","1.823213574985","2.18869823436","1.51684690322","2.40573425488","1.35098672676","1.82565353817","2.790517496349","5.35731809173","2.76688077325","3.80954477915","191.71324703509"
"","United Kingdom","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-2-GBR-TST.A","        Coal (Mst)","136091.1925999978","129047.4316999948","121020.4102799983","121042.4564800033","84045.6259500005","114683.2300899979","124784.7989299983","126674.158269999","122124.9249000004","117265.9424200016","117369.5595599948","116697.1504599959","109717.3235400004","95598.9370600001","90082.9778200001","84813.9360199996","78704.9339999995","69529.3055600006","69611.9788100009","61425.1224399996","66064.7452300006","70384.6981200003","64852.2042299991","69471.98544","66636.8441200001","68181.1804299994","74509.5421400003","69477.49699","64357.2670399999","53702.5480189005","56575.1348095993","56776.9787937003","70594.5007822998","66365.6648369","53235.8079187","41282.523625199996","19882.145008","15916.342274799998","13292.2161581","8797.0180243","7804.4099155","8023.5932359","6687.4061232"
"INTL.11-2-GBR-TST.A","            Anthracite (Mst)","13861.747401841","12703.67211452","12131.549688769","12156.583042685","7558.4421495807","10950.190113425","12336.867474743","12606.90826106","12030.607945813","11412.448244532","10991.160022587","10588.772568195","9790.4356731424","8284.8672749758","7520.2178454037","7186.5712437463","6373.5021038267","5392.7214029366","5023.0256218908","4365.6102593778","4162.0460105648","3731.0154296025","3694.422139156","3646.5735850244","3043.8057085235","2454.0684928057","2305.7282100251","2215.0691970661","2111.9198508699","1903.1453874339","2513.6776431333","2309.8029024901","2212.3458163994","1858.3954521","1757.9529649","1368.8375348999998","986.2698263","792.4175896999999","783.962872","633.1999333","609.2136677","553.2934814","575.6703744"
"INTL.130-2-GBR-TST.A","            Metallurgical coal (Mst)","2740.7724753368","2315.6964215648","2152.2594029293","2212.9504017783","2601.0783436918","3148.8934252329","3004.3902255753","2999.537443699","3094.8199289774","3072.4011574596","3460.3447684578","3868.1481186709","3898.729774254","3599.7273331563","3607.0115318874","3362.9339623963","3396.8616676748","3219.544290772","3613.5840974921","3274.3061188968","4069.1045262948","5079.5869741718","4413.3184478971","5042.1394507446","5283.9237408176","6087.6788101107","7049.9482672112","6484.8499720209","5940.723802313","4802.2709039736","4514.073394335","4791.6848661892","6637.9486141294","7383.6251192","7154.0359924","5743.938994199999","3510.085733","3515.4209133999993","3221.5781367","3244.6384619","3060.7511077","2869.3570224","2319.6460485"
"INTL.12-2-GBR-TST.A","            Bituminous (Mst)","119488.67272282","114028.06316391","106736.6011883","106672.92303554","73886.105456728","100584.14655134","109443.54122968","111067.71256524","106999.49702521","102781.09301801","102918.05476895","102240.22977313","96028.158092604","83714.342451868","78955.748442709","74264.430813857","68934.570228498","60917.039866292","60975.369090618","53785.206061725","57833.594693141","61574.095716226","56744.463642946","60783.272404231","58309.114670659","59639.433127083","65153.865662764","60777.577820913","56304.623386817","46997.131727493","49547.383772131","49675.491025021","61744.206351771","57123.6442656","44323.8189614","34169.7470961","15385.7894487","11608.503771699998","9286.6751494","4919.1796291","4134.4451401","4600.9427321","3792.0897003"
"INTL.119-2-GBR-TST.A","            Subbituminous (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.14-2-GBR-TST.A","            Lignite (Mst)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.21-2-GBR-TST.A","        Metallurgical coke (Mst)","8206.69795","9908.66459","9155.78686","9464.43366","9479.866","10156.68434","9274.83634","9968.18933","10466.43345","9812.76362","9226.3347","8671.87277","8184.65175","7407.5232","7343.58922","7291.78065","7708.45383","7568.46046","7299.49682","7439.49019","6982.03154","5989.95254","5217.23323","5883.02847","5673.58957","5514.85693","5799.25291","5790.43443","5626.19024","4116.02554","3774.30944","3399.52404","3858.085","4881.02868","4706.8637","4206.41496","2707.27336","2549.64303","2365.55726","2555.15458","2568.3823","2644.43948538","2757.7040425"
"","United States","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.7-2-USA-TST.A","        Coal (Mst)","702729.7349999963","732626.8329999995","706910.6440000043","736672.3119999986","791295.6929999972","818048.6590000001","804230.9680000009","836940.5920000009","883641.8060000023","894999.8820000018","904497.5679999964","899226.805000004","907654.7979999958","944081.285000001","951285.8989999954","962103.7739999966","1006320.7710000006","1029544.4559999995","1037102.8189999989","1038646.5409999953","1084094.875","1060145.532","1066354.573","1094860.843","1107254.539","1125977.612","1112291.765","1127998.129","1120548.443","997477.607","1048513.717","1002948.1669999999","889185.1209999999","924441.8150000048","917731.478","798114.68","731070.6899999973","716855.684","688105.0000000013","586543","476693","548846.76286","515554.79624"
"INTL.11-2-USA-TST.A","            Anthracite (Mst)","3043.0359156463","3172.4995464795","3061.1405376843","3190.0177149586","3426.5537571072","3542.4023292301","3482.5674768109","3624.2102103709","3826.4408325123","3875.6247953919","3916.7526973064","3893.928672204","3930.4244743858","4088.162368061","4119.3605628554","4166.2052892366","4357.6784876106","4458.2441873795","4490.9742241588","4497.6590152753","4572.223","1940.017","1367.118","1292.269","2019.72535","1759.99481","1925.74912","1995.08297","1920.77459","1970.79795","1873.09328","2396.76457","2634.67402","3617.2371257578","3786","1701.96664","1939.7312319793","1465","1908.8020321833","2232","2432.79817","2330.28334","1490.32312"
"INTL.130-2-USA-TST.A","            Metallurgical coal (Mst)","66657","61014","40908","37033","44022.174","41056.289","35924.486","36957.194","41887.881","40508.455","38876.905","33853.689","32366.292","31322.849","31740.391","33011.433","31705.761","30203.002","28188.578","28107.876","28939.277","26075.13","23655.87","24247.651","23670.091","23434.177","22957.184","22715.453","22069.676","15326.233","21092.153","21433.896","20751.372","21473.97","21296.635","19708.397","16484.708","17537.663","18337","17967","14413.596","17588.45836","16008.84813"
